Numero troncon;Num Noeud Origine;Num Noeud Destination;Type BPR;LONG (km);CAPATI (veh/h);V0TI (km/h)
43345;2295821871;2295821878;3;0,029874;2000;70
43346;2297123243;2295821876;3;0,044915;2000;70
43347;2295821876;2297123243;3;0,044915;2000;70
43348;2295822029;2295822014;3;0,206087;2000;70
43349;2295822014;2295822029;3;0,206087;2000;70
43350;2295822033;2295822029;3;0,274955;2000;70
43351;2295822029;2295822033;3;0,274955;2000;70
43352;2295837921;9845955392;3;0,016774;3000;70
43353;9845955392;2295837926;3;0,263218;3000;70
43354;2362764979;2295949894;3;0,797121;2000;70
43355;2295949894;2362764979;3;0,797121;2000;70
43356;2297178351;8404098298;3;0,013361;2000;70
43357;2297178351;2297178353;3;0,018844;3000;70
43358;8404098298;2297178353;3;0,007808;2000;70
43359;8511723621;2297211631;3;0,488766;2000;70
43360;2297211631;8511723621;3;0,488766;2000;70
43361;2297533409;2297533395;3;0,468797;3000;70
43362;2297533395;2297533409;3;0,468797;3000;70
43363;9041304751;2297533401;3;0,172561;3000;70
43364;2297533401;9041304751;3;0,172561;3000;70
43365;9041304751;2297533409;3;0,304283;3000;70
43366;2297533409;9041304751;3;0,304283;3000;70
43367;3780920570;2297533440;3;0,915972;3000;70
43368;2297533440;3780920570;3;0,915972;3000;70
43369;2297533500;2297533499;3;0,031786;2000;70
43370;2297533499;2297533500;3;0,031786;2000;70
43371;3539034391;2297533521;3;0,161723;3000;70
43372;2297533521;3539034391;3;0,161723;3000;70
43373;2362820779;2297533521;3;0,149426;3000;70
43374;2297533521;2362820779;3;0,149426;3000;70
43375;2362820779;2297533534;3;0,00702;3000;70
43376;2297533534;2362820779;3;0,00702;3000;70
43377;2297533553;2297533534;3;0,150377;3000;70
43378;2297533534;2297533553;3;0,150377;3000;70
43379;2297533554;2297533553;3;0,044343;3000;70
43380;2297533553;2297533554;3;0,044343;3000;70
43381;2362821141;2298447141;3;0,143874;2000;70
43382;2298447141;2362821141;3;0,143874;2000;70
43383;2955780575;2299964107;3;0,010186;3000;70
43384;2299964107;2955780575;3;0,010186;3000;70
43385;2955780579;2299964107;3;0,014591;3000;70
43386;2299964107;2955780579;3;0,014591;3000;70
43387;2380512743;2300062394;3;0,36351;2000;70
43388;2300062394;2380512743;3;0,36351;2000;70
43389;2300142811;2300142817;3;0,051694;2000;70
43390;2300153158;2300142817;3;0,49061;2000;70
43391;2300142817;2300153158;3;0,49061;2000;70
43392;9056685914;2300790793;3;0,409331;2000;70
43393;2300790793;9056685914;3;0,409331;2000;70
43394;2332822295;2332822215;3;1,219134;3000;70
43395;2332822215;2332822295;3;1,219134;3000;70
43396;2332822328;2332822295;3;0,064428;3000;70
43397;2332822295;2332822328;3;0,064428;3000;70
43398;3310723359;2332822328;3;0,285269;3000;70
43399;2332822328;3310723359;3;0,285269;3000;70
43400;2383418072;2333623567;3;1,385151;2000;70
43401;2333623567;2383418072;3;1,385151;2000;70
43402;10876704344;2333623719;3;1,144425;2000;70
43403;2333623719;10876704344;3;1,144425;2000;70
43404;2360295236;2360295233;3;0,043535;2000;70
43405;2360295233;2360295236;3;0,043535;2000;70
43406;3450576117;2360295236;3;0,046187;2000;70
43407;2360295236;3450576117;3;0,046187;2000;70
43408;3451660083;2360295236;3;0,137809;2000;70
43409;2360295236;3451660083;3;0,137809;2000;70
43410;3867393640;2362764738;3;0,668313;2000;70
43411;2362764738;3867393640;3;0,668313;2000;70
43412;2376753373;3209992822;3;0,06592;3000;70
43413;10876704344;2383418072;3;0,083019;2000;70
43414;2383418072;10876704344;3;0,083019;2000;70
43415;2464382743;2464382321;3;0,954496;2000;70
43416;2464382321;2464382743;3;0,954496;2000;70
43417;2813560775;2464382321;3;0,732296;2000;70
43418;2464382321;2813560775;3;0,732296;2000;70
43419;2885536653;2473151329;3;0,151265;2000;70
43420;2473151329;2885536653;3;0,151265;2000;70
43421;2885536674;2473151331;3;0,409163;2000;70
43422;2473151331;2885536674;3;0,409163;2000;70
43423;2885536630;2473151331;3;0,170926;2000;70
43424;2473151331;2885536630;3;0,170926;2000;70
43425;2541373040;2541313564;3;0,127462;2000;70
43426;2541313564;2541373040;3;0,127462;2000;70
43427;3091735773;2541313564;3;0,280667;2000;70
43428;2541313564;3091735773;3;0,280667;2000;70
43429;2541313664;2706070995;3;0,198859;3000;70
43430;2706070993;2541313664;3;0,123426;3000;70
43431;3091735453;2541313692;3;0,21221;2000;70
43432;2541313692;3091735453;3;0,21221;2000;70
43433;2541313708;2541313692;3;0,457446;2000;70
43434;2541313692;2541313708;3;0,457446;2000;70
43435;2541373040;2541313708;3;0,178042;2000;70
43436;2541313708;2541373040;3;0,178042;2000;70
43437;2706074107;2541313745;3;0,265183;3000;70
43438;2541313745;2706074107;3;0,265183;3000;70
43439;2706070995;2541313745;3;0,139046;3000;70
43440;2541313745;2706070995;3;0,139046;3000;70
43441;2541313754;2706074117;3;0,19045;3000;70
43442;2706074107;2541313754;3;0,177784;3000;70
43443;2639161894;2541313783;3;0,740291;2000;70
43444;2541313783;2639161894;3;0,740291;2000;70
43445;2642530112;2541313783;3;0,094327;2000;70
43446;2541313783;2642530112;3;0,094327;2000;70
43447;2632767005;2541574479;3;0,083594;2000;70
43448;2541574479;2632767005;3;0,083594;2000;70
43449;2541574613;2541574479;3;0,069382;2000;70
43450;2541574479;2541574613;3;0,069382;2000;70
43451;2632766990;2541574613;3;0,024095;2000;70
43452;2541574613;2632766990;3;0,024095;2000;70
43453;2632766996;2541574628;3;0,242233;2000;70
43454;2541574628;2632766996;3;0,242233;2000;70
43455;2632766990;2541574628;3;0,020674;2000;70
43456;2541574628;2632766990;3;0,020674;2000;70
43457;3563468494;2582656113;3;0,030057;2000;70
43458;2582656113;3563468494;3;0,030057;2000;70
43459;2955780743;2598477540;3;0,733064;2000;70
43460;2598477540;2955780743;3;0,733064;2000;70
43461;3350311437;2618960067;3;0,770305;3000;70
43462;2618960067;3350311437;3;0,770305;3000;70
43463;2632111186;2632111253;3;0,028622;2000;70
43464;2632111219;2632111186;3;0,030609;2000;70
43465;2632111211;2632111219;3;0,011341;3000;70
43466;2632111277;2632111211;3;0,010963;3000;70
43467;2632111253;2632111258;3;0,013627;2000;70
43468;2632111261;2632111277;3;0,043191;3000;70
43469;2632154379;2632154375;3;0,045337;2000;70
43470;2643088830;2632766954;3;0,587974;2000;70
43471;2632766954;2643088830;3;0,587974;2000;70
43472;2642529137;2632766954;3;0,400106;2000;70
43473;2632766954;2642529137;3;0,400106;2000;70
43474;5325400882;2632767489;3;0,642652;2000;70
43475;2632767489;5325400882;3;0,642652;2000;70
43476;2632767564;2632767494;3;0,447749;2000;70
43477;2632767494;2632767564;3;0,447749;2000;70
43478;2632767577;2632767564;3;0,019889;2000;70
43479;2632767564;2632767577;3;0,019889;2000;70
43480;2632767676;2632767577;3;0,390563;2000;70
43481;2632767577;2632767676;3;0,390563;2000;70
43482;2887986956;2632767676;3;0,001801;2000;70
43483;2632767676;2887986956;3;0,001801;2000;70
43484;2639161885;2639158441;3;0,389423;2000;70
43485;2639158441;2639161885;3;0,389423;2000;70
43486;2710845518;2639158707;3;0,308363;3000;70
43487;2639158707;2710845518;3;0,308363;3000;70
43488;2639161894;2639161885;3;0,11784;2000;70
43489;2639161885;2639161894;3;0,11784;2000;70
43490;2640160652;2640160653;3;0,018505;3000;70
43491;9908220588;2642529137;3;0,054824;2000;70
43492;2642529137;9908220588;3;0,054824;2000;70
43493;3091735453;2642530112;3;0,162866;2000;70
43494;2642530112;3091735453;3;0,162866;2000;70
43495;2643088895;2643088864;3;0,09593;3000;70
43496;2643088864;2643088895;3;0,09593;3000;70
43497;2951247870;2643088895;3;0,610786;3000;70
43498;2643088895;2951247870;3;0,610786;3000;70
43499;2951250715;2643089165;3;0,279523;3000;70
43500;2643089165;2951250715;3;0,279523;3000;70
43501;2696141101;2696141058;3;0,261112;2000;70
43502;2696141058;2696141101;3;0,261112;2000;70
43503;2696141096;2696141095;3;0,012871;2000;70
43504;2696141095;2696141096;3;0,012871;2000;70
43505;2715289140;2704169197;3;0,011484;2000;70
43506;2704169197;2715289140;3;0,011484;2000;70
43507;2706070995;2706070999;3;0,148215;3000;70
43508;2706070999;3404622056;3;0,043661;3000;70
43509;2706071002;2706071004;3;0,105082;3000;70
43510;3404622056;2706071002;3;0,026277;3000;70
43511;2706074113;2706074107;3;0,178679;3000;70
43512;2706074117;2706074113;3;0,189616;3000;70
43513;2715381251;2706074117;3;0,558081;3000;70
43514;2706074117;2715381251;3;0,558081;3000;70
43515;2712178930;2706080320;3;0,269399;2000;70
43516;2706080320;2712178930;3;0,269399;2000;70
43517;8607536750;2726985621;3;0,026922;3000;70
43518;2726985621;8607536750;3;0,026922;3000;70
43519;2744459781;2744459769;3;0,007293;2000;70
43520;2744459769;2744459781;3;0,007293;2000;70
43521;3045533922;2744459784;3;0,23;2000;70
43522;2744459784;3045533922;3;0,23;2000;70
43523;2777323659;2744459784;3;0,1684;2000;70
43524;2744459784;2777323659;3;0,1684;2000;70
43525;2755773525;2755773524;3;0,015098;2000;70
43526;2755773524;2755773525;3;0,015098;2000;70
43527;4734272307;2755773525;3;0,004837;2000;70
43528;2755773525;4734272307;3;0,004837;2000;70
43529;3505309414;2775181534;3;0,312779;2000;70
43530;2775181534;3505309414;3;0,312779;2000;70
43531;3670650221;2777323659;3;0,040411;2000;70
43532;2777323659;3670650221;3;0,040411;2000;70
43533;4341190833;2777344182;3;0,014925;3000;70
43534;2777344182;4341190833;3;0,014925;3000;70
43535;2813560743;2813560702;3;0,317327;2000;70
43536;2813560702;2813560743;3;0,317327;2000;70
43537;9801802356;2813560847;3;0,302108;2000;70
43538;2813560847;9801802356;3;0,302108;2000;70
43539;6241349203;2813560847;3;0,061244;2000;70
43540;2813560847;6241349203;3;0,061244;2000;70
43541;2813572219;2813572218;3;0,144945;2000;70
43542;2813572218;2813572219;3;0,144945;2000;70
43543;2885517653;2885517614;3;0,233507;2000;70
43544;2885517614;2885517653;3;0,233507;2000;70
43545;2885517704;2885517653;3;0,213051;2000;70
43546;2885517653;2885517704;3;0,213051;2000;70
43547;2885536570;2885517704;3;0,245635;2000;70
43548;2885517704;2885536570;3;0,245635;2000;70
43549;3502601344;2885536653;3;0,169834;2000;70
43550;2885536653;3502601344;3;0,169834;2000;70
43551;2885536665;2885536657;3;0,212188;2000;70
43552;2885536657;2885536665;3;0,212188;2000;70
43553;3502601344;2885536662;3;0,311701;2000;70
43554;2885536662;3502601344;3;0,311701;2000;70
43555;2885536676;2885536674;3;0,005716;2000;70
43556;2885536674;2885536676;3;0,005716;2000;70
43557;2928012505;2928012503;3;0,017477;2000;70
43558;2928012503;2928012505;3;0,017477;2000;70
43559;4253017586;2932932892;3;0,617236;2000;70
43560;2932932892;4253017586;3;0,617236;2000;70
43561;8838150503;2951247870;3;0,860432;3000;70
43562;2951247870;8838150503;3;0,860432;3000;70
43563;2951358370;2951250715;3;0,089823;3000;70
43564;2951250715;2951358370;3;0,089823;3000;70
43565;3291138716;2955779662;3;0,059131;2000;70
43566;2955779662;3291138716;3;0,059131;2000;70
43567;2955779825;2955779662;3;0,086686;2000;70
43568;2955779662;2955779825;3;0,086686;2000;70
43569;3291138716;2955779689;3;0,28911;2000;70
43570;2955779689;3291138716;3;0,28911;2000;70
43571;2955780409;2955779689;3;0,428016;2000;70
43572;2955779689;2955780409;3;0,428016;2000;70
43573;2955779806;2955779802;3;0,011932;2000;70
43574;2955779802;2955779806;3;0,011932;2000;70
43575;2955780386;2955779802;3;0,584223;2000;70
43576;2955779802;2955780386;3;0,584223;2000;70
43577;2955779825;2955779806;3;0,099573;2000;70
43578;2955779806;2955779825;3;0,099573;2000;70
43579;2955780398;2955780386;3;0,120931;2000;70
43580;2955780386;2955780398;3;0,120931;2000;70
43581;2955780591;2955780398;3;0,721971;2000;70
43582;2955780398;2955780591;3;0,721971;2000;70
43583;2955780742;2955780409;3;0,745133;2000;70
43584;2955780409;2955780742;3;0,745133;2000;70
43585;7799362518;2955780575;3;0,330772;3000;70
43586;2955780575;7799362518;3;0,330772;3000;70
43587;8835165314;2955780579;3;0,285597;3000;70
43588;2955780579;8835165314;3;0,285597;3000;70
43589;2955780614;2955780591;3;0,147263;2000;70
43590;2955780591;2955780614;3;0,147263;2000;70
43591;2955795934;2955780614;3;0,357973;2000;70
43592;2955780614;2955795934;3;0,357973;2000;70
43593;2955780971;2955780742;3;0,558888;2000;70
43594;2955780742;2955780971;3;0,558888;2000;70
43595;2955780752;2955780743;3;0,031616;2000;70
43596;2955780743;2955780752;3;0,031616;2000;70
43597;9177202679;2955780746;3;0,413121;3000;70
43598;2955780746;9177202679;3;0,413121;3000;70
43599;2955795939;2955780746;3;0,480622;3000;70
43600;2955780746;2955795939;3;0,480622;3000;70
43601;2955780791;2955780752;3;0,221248;2000;70
43602;2955780752;2955780791;3;0,221248;2000;70
43603;2955795939;2955780791;3;0,069568;3000;70
43604;2955780791;2955795939;3;0,069568;3000;70
43605;2955795951;2955780821;3;0,21353;3000;70
43606;2955780821;2955795951;3;0,21353;3000;70
43607;2955780965;2955780821;3;0,485521;3000;70
43608;2955780821;2955780965;3;0,485521;3000;70
43609;2955795958;2955780832;3;0,047403;2000;70
43610;2955780832;2955795958;3;0,047403;2000;70
43611;2955780965;2955780947;3;0,066155;2000;70
43612;2955780947;2955780965;3;0,066155;2000;70
43613;2955795934;2955780947;3;0,337295;2000;70
43614;2955780947;2955795934;3;0,337295;2000;70
43615;4236475374;2955796134;3;0,615885;2000;70
43616;2955796134;4236475374;3;0,615885;2000;70
43617;2974581147;2974581150;3;0,004386;2000;70
43618;4598780473;2974581150;3;0,144296;2000;70
43619;2974581150;4598780473;3;0,144296;2000;70
43620;2994912815;2994856699;3;0,042767;2000;70
43621;2994856699;2994912815;3;0,042767;2000;70
43622;3165887747;3165887752;3;0,02288;3000;70
43623;3165887751;3165887747;3;0,004252;3000;70
43624;3165893364;3165887751;3;0,025608;3000;70
43625;3165887752;3165887755;3;0,009566;3000;70
43626;3165887755;3165893374;3;0,029229;3000;70
43627;3165887755;3165893400;3;0,174081;3000;70
43628;3165893369;3165893364;3;0,008678;3000;70
43629;3165893376;3165893369;3;0,026231;3000;70
43630;3165893374;3165893376;3;0,00265;3000;70
43631;3165893400;3165893374;3;0,171902;3000;70
43632;3811806458;3183769246;3;0,563154;3000;70
43633;3183769246;3811806458;3;0,563154;3000;70
43634;3209992804;3209992808;3;0,032928;3000;70
43635;3291341469;3291340319;3;0,35927;2000;70
43636;3291340319;3291341469;3;0,35927;2000;70
43637;3300575436;3300574494;3;0,431373;2000;70
43638;3300574494;3300575436;3;0,431373;2000;70
43639;3303085997;3303076615;3;0,107892;2000;70
43640;3303076615;3303085997;3;0,107892;2000;70
43641;3310735463;3310723359;3;0,007072;3000;70
43642;3310723359;3310735463;3;0,007072;3000;70
43643;3310735817;3310735463;3;0,179889;3000;70
43644;3310735463;3310735817;3;0,179889;3000;70
43645;3310735817;3310735775;3;0,136091;3000;70
43646;3310735775;3310735817;3;0,136091;3000;70
43647;3314713751;3314713750;3;0,032648;2000;70
43648;3314713750;3314713751;3;0,032648;2000;70
43649;3330603943;3318547108;3;0,42878;2000;70
43650;3318547108;3330603943;3;0,42878;2000;70
43651;7051298203;3320607080;3;0,342665;2000;70
43652;3320607080;7051298203;3;0,342665;2000;70
43653;7051298202;3320607739;3;0,791799;2000;70
43654;3320607739;7051298202;3;0,791799;2000;70
43655;10121296949;3320608261;3;0,237455;2000;70
43656;3320608261;10121296949;3;0,237455;2000;70
43657;3320610952;3320610557;3;0,776123;2000;70
43658;3320610557;3320610952;3;0,776123;2000;70
43659;3324072402;3324072400;3;0,089932;2000;70
43660;3324072400;3324072402;3;0,089932;2000;70
43661;3329112341;3329112330;3;0,652556;2000;70
43662;3329112330;3329112341;3;0,652556;2000;70
43663;5960690601;3329112330;3;0,18604;2000;70
43664;3329112330;5960690601;3;0,18604;2000;70
43665;3332502270;3330603943;3;0,036987;2000;70
43666;3330603943;3332502270;3;0,036987;2000;70
43667;3332500708;3332500494;3;0,877984;2000;70
43668;3332500494;3332500708;3;0,877984;2000;70
43669;3332501862;3332500708;3;0,612217;2000;70
43670;3332500708;3332501862;3;0,612217;2000;70
43671;3332502058;3332501862;3;0,6577;2000;70
43672;3332501862;3332502058;3;0,6577;2000;70
43673;3332502205;3332502058;3;0,628173;2000;70
43674;3332502058;3332502205;3;0,628173;2000;70
43675;3332502270;3332502205;3;0,201307;2000;70
43676;3332502205;3332502270;3;0,201307;2000;70
43677;4510480739;3345810956;3;0,020566;2000;70
43678;3345810956;4510480739;3;0,020566;2000;70
43679;3350311408;3350311497;3;0,052848;3000;70
43680;3350311414;3350311408;3;0,052698;3000;70
43681;3350311409;3350311460;3;0,027258;3000;70
43682;3350311428;3350311409;3;0,02536;3000;70
43683;3350311414;3350311497;3;0,020583;3000;70
43684;3350311419;3350311455;3;0,019556;3000;70
43685;3350311438;3350311419;3;0,013288;3000;70
43686;3350311432;3350311450;3;0,014611;3000;70
43687;3350311433;3350311432;3;0,024416;3000;70
43688;3350311460;3350311437;3;0,090486;3000;70
43689;3350311476;3350311438;3;0,020767;3000;70
43690;3350311497;3350311470;3;0,006538;3000;70
43691;3354682525;3354682526;3;0,022098;2000;70
43692;9218272865;3363361846;3;0,02191;2000;70
43693;3363361846;9218272865;3;0,02191;2000;70
43694;9218272865;3363362849;3;0,581376;2000;70
43695;3363362849;9218272865;3;0,581376;2000;70
43696;3878657209;3382680950;3;0,809892;2000;70
43697;3382680950;3878657209;3;0,809892;2000;70
43698;3450606698;3450606591;3;0,69514;2000;70
43699;3450606591;3450606698;3;0,69514;2000;70
43700;3450606715;3450606698;3;0,138994;2000;70
43701;3450606698;3450606715;3;0,138994;2000;70
43702;3450633572;3450606715;3;0,715862;2000;70
43703;3450606715;3450633572;3;0,715862;2000;70
43704;3456170065;3456170062;3;0,005362;2000;70
43705;3456170062;3456170065;3;0,005362;2000;70
43706;3456170394;3456170065;3;0,304107;2000;70
43707;3456170065;3456170394;3;0,304107;2000;70
43708;3456170233;3456170201;3;0,089175;2000;70
43709;3456170201;3456170233;3;0,089175;2000;70
43710;3667368527;3502601263;3;0,120505;2000;70
43711;3502601263;3667368527;3;0,120505;2000;70
43712;3538997039;3538983273;3;0,770933;2000;70
43713;3538983273;3538997039;3;0,770933;2000;70
43714;3538983279;3538983273;3;0,782239;2000;70
43715;3538983273;3538983279;3;0,782239;2000;70
43716;3541220537;3538983279;3;1,28269;2000;70
43717;3538983279;3541220537;3;1,28269;2000;70
43718;3538997045;3538997039;3;0,16361;2000;70
43719;3538997039;3538997045;3;0,16361;2000;70
43720;3538997045;3538997040;3;1,014814;2000;70
43721;3538997040;3538997045;3;1,014814;2000;70
43722;3538997084;3538997040;3;0,175649;2000;70
43723;3538997040;3538997084;3;0,175649;2000;70
43724;3716583966;3538997071;3;1,345158;2000;70
43725;3538997071;3716583966;3;1,345158;2000;70
43726;3538997084;3538997071;3;1,174105;2000;70
43727;3538997071;3538997084;3;1,174105;2000;70
43728;3547344008;10893046992;3;0,033831;3000;70
43729;10893046994;3547344008;3;0,016436;3000;70
43730;3547344111;3547371312;3;0,023104;3000;70
43731;10893046993;3547344111;3;0,022657;3000;70
43732;3547348217;10893046993;3;0,016388;3000;70
43733;3547371312;10893046994;3;0,01292;3000;70
43734;3556460794;3556459634;3;0,854939;2000;70
43735;3556459634;3556460794;3;0,854939;2000;70
43736;3774594453;3556459634;3;1,035986;2000;70
43737;3556459634;3774594453;3;1,035986;2000;70
43738;3556459682;3556459634;3;0,384322;2000;70
43739;3556459634;3556459682;3;0,384322;2000;70
43740;4487604432;3556459682;3;0,16003;2000;70
43741;3556459682;4487604432;3;0,16003;2000;70
43742;4487604432;3556460597;3;0,116516;2000;70
43743;3556460597;4487604432;3;0,116516;2000;70
43744;3559356503;3559356379;3;0,186439;2000;70
43745;3559356379;3559356503;3;0,186439;2000;70
43746;3559404500;3559356379;3;0,0733;2000;70
43747;3559356379;3559404500;3;0,0733;2000;70
