Num‚ro de noeud;X;Y
3212218916;-1,1424369;44,5774042
3212218918;-1,1422181;44,5781533
3212342875;-0,3666527;44,5127417
3212342908;-0,3628367;44,5200416
3219842828;-0,2108057;44,923559
3219853657;-0,2043317;44,9359996
3223388267;-0,5208443;44,6835875
3223573090;-0,2078081;44,9412287
3223573150;-0,2089576;44,9420751
3223573467;-0,2061305;44,9423411
3223626922;-0,2088111;44,9399558
3223626924;-0,2090091;44,9404188
3237657181;-0,3410416;44,5719103
3240776361;-0,655318;44,8907237
3240815790;-0,1298208;44,9931313
3244696705;-0,1470235;44,9578303
3244722067;-0,4932773;44,6736101
3254276560;-0,636532;44,7858635
3254992117;-0,4521448;44,7034968
3261849345;-0,2393546;44,5157964
3261849349;-0,2397516;44,516017
3261849352;-0,2392428;44,5160794
3261849355;-0,2396268;44,5161429
3261849356;-0,2393784;44,516161
3261849699;-0,2455964;44,538374
3263848934;-0,1456566;44,5245355
3271386856;-1,0453244;44,7267358
3273872684;-0,649386;44,8876667
3274147447;-0,6000103;44,6515545
3274147450;-0,600159;44,6516188
3277108717;-0,6389156;44,8899345
3277108719;-0,6387646;44,8899318
3277534290;-0,1202384;44,874536
3277534357;-0,1237311;44,8960688
3277535262;-0,1237714;44,8960925
3277535271;-0,1236125;44,8961349
3277535281;-0,123724;44,8961846
3277557788;-0,6331899;44,8728149
3277557793;-0,6330373;44,8726131
3277557804;-0,6332849;44,8727291
3277557805;-0,6339148;44,8731088
3277678460;-1,0430986;44,713847
3277681263;-1,041377;44,7127041
3278930123;-0,040936;44,8671963
3279051731;-0,02978;44,8785063
3279225214;-0,0104822;44,8809729
3280515585;-0,6521358;44,8810068
3280515586;-0,6527256;44,8812636
3280515596;-0,6527581;44,8812016
3280515597;-0,6521708;44,880959
3280515601;-0,6523528;44,8821093
3280666459;-0,0325634;44,8778766
3283095981;-0,6364322;44,8685814
3283507102;-0,6354766;44,869746
3286825499;-0,65346;44,8815839
3291125175;-0,6353408;44,8831352
3291138716;-0,0007007;44,5549171
3291339028;-0,6652079;44,8924842
3291339034;-0,6651804;44,8926022
3291339037;-0,6653829;44,8924768
3291339039;-0,6654352;44,8925314
3291340293;-0,0533125;44,6002187
3291340319;-0,070706;44,6065906
3291341469;-0,0684165;44,6093568
3291341470;-0,068394;44,6096116
3291358394;-0,4750674;44,6580154
3291358399;-0,4749606;44,6578082
3294884241;-0,3666903;44,5497103
3296599151;-0,2054981;44,6227008
3296599179;-0,2221695;44,6257316
3296633511;-0,2166937;44,6144865
3296633516;-0,2012621;44,6180697
3297410863;-0,0825787;44,6893788
3298427524;-0,3579797;44,8689569
3298427525;-0,3582684;44,868997
3300571741;-0,0942135;44,605853
3300574494;-0,0862012;44,6141305
3300575436;-0,0817456;44,6162968
3303076615;-0,0860155;44,5905918
3303083579;-0,0870431;44,5876735
3303085997;-0,085387;44,5914527
3303086771;-0,0828698;44,5947416
3305545462;-0,5562102;45,2496497
3305545463;-0,5560151;45,2497038
3307442016;-0,6663015;44,8588232
3310723359;-0,1110315;44,5864175
3310735463;-0,1109453;44,5864341
3310735775;-0,1070542;44,5867263
3310735817;-0,1087511;44,5868522
3314713750;-0,149464;44,5735185
3314713751;-0,1490651;44,5735924
3316872264;-0,2210177;44,3909693
3316877088;-0,2211095;44,3924263
3316877111;-0,2248759;44,4065961
3316878041;-0,2217852;44,3948204
3316878051;-0,2303487;44,3997645
3316881930;-0,2195336;44,3842073
3318547108;0,0829826;44,6399472
3318550655;0,082467;44,6458188
3318558491;0,0873403;44,6500354
3320607080;0,051823;44,6550675
3320607164;0,0673121;44,655779
3320607739;0,0474797;44,6575051
3320608261;0,0758631;44,6578544
3320609479;0,0714704;44,6605297
3320610557;0,0778573;44,6630181
3320610952;0,0872893;44,6648587
3320611147;0,0452594;44,6664982
3321579039;-0,4291652;45,1390855
3321583502;-0,4144137;45,121223
3321584362;-0,4192272;45,1221343
3321584566;-0,4265055;45,128514
3321596767;-0,4204657;45,1134195
3321596776;-0,4335965;45,12152
3321596817;-0,4191493;45,1221175
3321612855;-0,3981832;45,1099301
3321615563;-0,3992547;45,1129469
3321621700;-0,4059708;45,1072795
3321622845;-0,3965177;45,1081308
3321622855;-0,3932011;45,1144538
3321626262;-0,393946;45,1146119
3321637212;-0,396959;45,1258371
3321656298;-0,3651703;45,1335518
3321656308;-0,3790416;45,1134175
3321656312;-0,3682739;45,1285767
3321658986;-0,3689984;45,127404
3321658990;-0,3689262;45,1275315
3324072400;-0,1529598;44,5821728
3324072402;-0,1539751;44,582535
3325179982;-0,6289447;44,7701662
3325179989;-0,6287479;44,7701964
3325179991;-0,6287303;44,7700402
3326081809;-0,0960527;44,4270731
3326085891;-0,5069619;44,6823138
3327539193;-0,3353954;45,1260278
3327547674;-0,3552748;45,1498461
3329112326;0,0935781;44,6493661
3329112330;0,0943714;44,6512362
3329112341;0,1011383;44,6544771
3330603943;0,0821793;44,6361591
3331745343;0,0390204;44,6562262
3332487471;0,0492496;44,60172
3332500494;0,064373;44,6147276
3332500708;0,0726827;44,6186235
3332501862;0,0747076;44,6239132
3332502058;0,0786757;44,6290643
3332502205;0,081507;44,6340702
3332502270;0,0820717;44,6358354
3332769690;-0,1286515;44,4794415
3332838273;-0,1319004;44,8789312
3334827212;0,0486203;45,073333
3334876166;-0,1469153;44,4686758
3334876167;-0,1445923;44,4680054
3336603648;-0,1324522;44,8957342
3336729604;-0,5162597;44,960609
3336757811;-0,0224861;44,9398062
3336757825;-0,0106959;44,9409731
3336757851;-0,0024781;44,9313121
3336758407;-0,0290919;44,924788
3336761169;-0,0304474;44,9271478
3336761382;-0,5208881;44,9957508
3336793692;0,0039996;44,8843314
3336795989;0,0095864;44,8883949
3338612781;-0,1756712;44,4837395
3338612975;-0,1792319;44,4842303
3338640740;-0,6591542;44,8914575
3338641210;-0,1878231;44,4852313
3340793609;-0,6362951;44,8684929
3340793610;-0,6367517;44,8679199
3340793611;-0,6368358;44,8679535
3340793613;-0,6372056;44,867395
3340793614;-0,6374579;44,8670496
3340793615;-0,6380771;44,866245
3340793616;-0,6377216;44,8667144
3340793633;-0,6383345;44,8654575
3340793634;-0,6378942;44,8664865
3340793635;-0,6356095;44,8695763
3340793638;-0,6351672;44,8700091
3340793642;-0,6360127;44,8690918
3340793644;-0,6358568;44,8690327
3342076928;-0,2347744;44,9153524
3342888874;-0,4857214;44,74385
3342889522;-0,4814882;44,7398557
3344630517;0,0505883;44,6402904
3345810956;-0,1193803;44,5511065
3345813856;-0,1321766;44,5554435
3345867582;-0,1570251;44,561496
3350311408;0,2356977;44,8326906
3350311409;0,2194166;44,8266997
3350311414;0,2359314;44,8322523
3350311419;0,2360754;44,8319623
3350311428;0,2191067;44,826713
3350311432;0,2190798;44,827194
3350311433;0,2193763;44,8272254
3350311437;0,2207741;44,8269086
3350311438;0,2359454;44,831889
3350311450;0,2189512;44,8271017
3350311455;0,2361065;44,832131
3350311460;0,2196493;44,8268682
3350311470;0,2356269;44,8321783
3350311476;0,2356937;44,8319118
3350311497;0,2356837;44,8322209
3353076281;-0,6867343;44,9470501
3353076282;-0,6822416;44,9509007
3354659834;-0,0495075;44,8543517
3354681679;-0,1852836;44,834333
3354682525;-0,1349164;44,8518277
3354682526;-0,1350909;44,8519553
3356321486;-0,5702409;44,8269741
3356566244;-0,3390129;44,8345635
3356824865;-0,675518;44,9647198
3356824869;-0,6767913;44,9646116
3359955215;-0,4729618;44,8325443
3359955269;-0,4736534;44,8324391
3359955279;-0,4734799;44,8327471
3359955282;-0,4730991;44,8323222
3359955287;-0,4613146;44,8275821
3360230213;-0,7398139;44,7182039
3360230242;-0,7485647;44,7231507
3360230256;-0,7371939;44,7174161
3360230257;-0,7429558;44,7204066
3360230263;-0,7649363;44,7408191
3360230268;-0,7404496;44,71966
3360230276;-0,747937;44,722928
3360230282;-0,7414397;44,7183656
3360230287;-0,7651685;44,7410084
3360232113;-0,7650204;44,7410841
3360232118;-0,7482242;44,7231697
3360232124;-0,7381403;44,7179468
3360232126;-0,7420671;44,7199107
3360232140;-0,7488382;44,7233882
3361574187;-0,7647419;44,7413683
3361574793;-0,7652515;44,7410141
3361574797;-0,7655866;44,7408985
3361574802;-0,765008;44,7411553
3361574812;-0,812051;44,7146912
3361574824;-0,7651446;44,7412681
3361628956;-0,8413227;44,6994098
3361663560;-0,8503568;44,6946573
3361663576;-0,8504469;44,6947132
3361700697;-0,9507403;44,6463196
3361700736;-0,9509293;44,6460824
3361700795;-0,9788282;44,6442305
3361700816;-0,9506442;44,6457838
3361700857;-0,9532128;44,6465354
3361700864;-0,9341152;44,6531924
3361700873;-0,9505772;44,6457717
3361700890;-0,9509209;44,6460071
3361700902;-0,9371359;44,6518036
3361700903;-0,951525;44,6464138
3361700911;-0,9502538;44,6458271
3361700913;-0,9501242;44,6459396
3361729222;-0,9660655;44,6460868
3361729226;-0,9661798;44,6462386
3361729227;-0,9662911;44,6461715
3361729248;-0,9660947;44,6460684
3361729249;-0,9657428;44,6461528
3361729258;-0,9662587;44,6460814
3361729821;-0,9660651;44,6462056
3361729824;-0,9624277;44,6460031
3361805087;-0,9603268;44,627834
3361805091;-0,9619755;44,6330826
3361808795;-0,9601001;44,6357735
3361808796;-0,9595021;44,6362775
3361808797;-0,9592377;44,6268344
3361808831;-0,9579583;44,6260363
3361808837;-0,9584765;44,6372288
3361808851;-0,9621724;44,6331732
3361808859;-0,95994;44,6249443
3361808860;-0,951673;44,6412699
3361808876;-0,9557405;44,6249089
3361808878;-0,9518567;44,641423
3361808889;-0,9625109;44,6330059
3361809000;-0,9585162;44,6371326
3361809002;-0,9560736;44,6250598
3361809011;-0,9512969;44,6417123
3361809044;-0,9522387;44,6411259
3361809057;-0,9583442;44,6463182
3361809059;-0,9524161;44,6408918
3362226476;-0,5708879;45,2393782
3362226477;-0,5719811;45,2397494
3363361466;0,0251684;44,6196603
3363361846;0,0214642;44,6268696
3363362849;0,0237234;44,631214
3363363202;0,0195195;44,6334135
3363363395;-0,0003537;44,633955
3367966965;-0,2689807;44,7373482
3367970093;-0,2742132;44,7440414
3367970641;-0,2920691;44,7470437
3367971221;-0,2777894;44,7481097
3368967317;-0,2554461;44,7392383
3370394252;-0,0695419;44,6148908
3372845360;-0,1363125;44,4115737
3372845366;-0,1448594;44,4036582
3373094850;-0,9052624;45,3239165
3373097340;-0,912153;45,3165747
3373762496;-0,9143821;45,2747054
3373762503;-0,9135768;45,2735664
3373762576;-0,9084659;45,2729224
3373859350;-0,9278295;45,2727551
3374554946;-0,1876502;44,4091485
3374560797;-0,1831008;44,4246541
3374560807;-0,1822326;44,4243224
3374637050;-0,189755;44,4274812
3374651174;-0,273238;44,4592394
3374651190;-0,2816905;44,4387915
3379221685;-0,4736625;44,9321315
3379226380;-0,4720535;44,9326621
3379226389;-0,4724782;44,9334686
3379226893;-0,4725824;44,9333341
3379226894;-0,4724834;44,9334263
3379226895;-0,4733355;44,9330047
3379226897;-0,4733096;44,9331356
3379234165;-0,4643013;44,9242238
3379239449;-0,4549597;44,9216162
3379717945;-0,249706;44,5902607
3379717984;-0,2338441;44,5924465
3379719905;-0,2465118;44,5878977
3381600532;-0,0283462;44,6257052
3382680950;0,0282976;44,5991784
3382681659;0,0015966;44,6021541
3383689090;-0,2532001;44,5898478
3385302531;-0,8442883;44,5526403
3385851766;-0,7545658;45,1890892
3385851772;-0,7533487;45,1889185
3387394714;-0,4136727;44,879734
3387394740;-0,4284383;44,8822176
3387813401;-0,3919807;44,9106944
3387813499;-0,428683;44,9171635
3387813507;-0,4299806;44,9174322
3387813554;-0,454421;44,9215078
3387813564;-0,4547457;44,9217353
3387813567;-0,4544697;44,9220255
3387813576;-0,4644505;44,9227153
3387813751;-0,4469776;44,9322339
3388036745;-0,4176129;44,9152621
3402411391;-0,2425642;44,470186
3402411606;-0,229415;44,4681159
3402411608;-0,2467521;44,4707897
3402416418;-0,3229682;44,4428
3404622056;-0,0634511;44,8545571
3404624537;-0,0533269;44,8627014
3404625746;-0,1432498;44,8799763
3404626393;-0,1463922;44,8806775
3407313109;-0,2919716;44,4020714
3407313149;-0,3305711;44,4269095
3407339477;-0,308141;44,3883362
3426906166;-0,3341738;44,9858306
3426906188;-0,330469;44,9865238
3426911635;-0,3336481;44,9877013
3426911663;-0,3365728;44,9893957
3426911664;-0,3366746;44,9894235
3426911910;-0,3393425;44,9907146
3426912152;-0,3432001;44,9921027
3426912170;-0,342932;44,9922598
3426912175;-0,3468702;44,9924127
3426912293;-0,3464625;44,992723
3426912424;-0,3579745;44,9956146
3426912449;-0,3617809;44,9961259
3428588059;-0,8275999;44,6646762
3428588060;-0,8272716;44,6645978
3428588069;-0,8591447;44,6966267
3428588071;-0,8589464;44,6966713
3428588074;-0,8590564;44,6968496
3428602868;-0,9354198;44,7862796
3428605916;-1,090963;44,7552099
3429524448;-0,6486165;44,9165919
3439762282;-0,6182062;45,2935703
3439770611;-0,6079341;45,2915756
3439770629;-0,6080634;45,294525
3439782178;-0,6215117;45,2605917
3439790677;-0,6189909;45,2433508
3439790699;-0,6179776;45,2424716
3439790710;-0,6150532;45,2396093
3439790730;-0,6163161;45,2410981
3439794524;-0,6142416;45,2387412
3439800255;-0,6309002;45,2008132
3439802574;-0,6190261;45,1897533
3439803759;-0,5951669;45,1923907
3439810194;-0,5825133;45,1996071
3440591529;-0,6191113;44,8077542
3440591551;-0,6137401;44,8083123
3440591612;-0,6180777;44,8115368
3441586903;-0,5507011;45,2145032
3441589190;-0,56585;45,1937291
3441591112;-0,5654545;45,1944802
3441605832;-0,5799884;45,1806567
3441605846;-0,5789444;45,1860074
3441610004;-0,595146;45,1736988
3441619424;-0,6184119;45,1623042
3441623003;-0,6417743;45,1615764
3441623016;-0,6426496;45,1617618
3441630850;-0,5619609;45,1461678
3441639728;-0,6186272;45,1522344
3441646649;-0,5963478;45,1479529
3441668196;-0,6322691;45,1287796
3443303858;-0,6600924;45,1265708
3443340330;-0,5856213;45,10703
3443373197;-0,6032519;45,1000005
3443373203;-0,581498;45,0937205
3443373213;-0,5914899;45,0939369
3443373220;-0,6043759;45,100922
3443373231;-0,6020675;45,0991613
3443381084;-0,5869306;45,1017687
3443381087;-0,5960862;45,0935534
3443385794;-0,6148777;45,089874
3443385801;-0,5864725;45,1013082
3443464197;-0,5867087;45,0788592
3443464214;-0,5902605;45,0793404
3443464228;-0,6086748;45,0830242
3443464248;-0,6081875;45,0825748
3443480525;-0,5498384;45,048932
3443485301;-0,5361926;45,0626472
3443485310;-0,5430294;45,0613997
3445326368;-0,5483874;45,0752944
3445358447;-0,5104508;45,0526301
3445395964;-0,5022351;45,0774097
3445395970;-0,4975195;45,0762059
3445395981;-0,4747425;45,0974322
3445395982;-0,4603312;45,10778
3445396282;-0,4619553;45,1076148
3445396285;-0,4974447;45,081371
3445396309;-0,501245;45,0787896
3445396327;-0,5034933;45,0586667
3445410987;-0,4460618;45,1412238
3445415314;-0,4469801;45,1408096
3445426511;-0,5195673;45,1495293
3445429375;-0,5032732;45,1781075
3445429376;-0,5024069;45,1786853
3445445199;-0,5035255;45,1784524
3445451278;-0,5008465;45,1931706
3447352208;-0,6311668;44,9862107
3449181856;-1,0212476;44,6924559
3449181857;-1,0212181;44,6924918
3449181860;-1,0212462;44,692608
3449181861;-1,0212901;44,6926346
3449181864;-1,0214961;44,6926129
3449181869;-1,0214584;44,6924308
3450576117;-0,0752483;44,7494572
3450606591;-0,056176;44,7382821
3450606698;-0,0615389;44,7430684
3450606715;-0,0628868;44,7438721
3450633528;-0,0689716;44,7368503
3450633536;-0,0774744;44,7375805
3450633572;-0,0702037;44,7475772
3450702724;-0,0915163;44,7595535
3451660083;-0,0731707;44,7487141
3451686050;-0,554143;44,6054349
3451691113;-0,5441502;44,6155582
3451700053;-0,4722051;44,6532631
3451703831;-0,4868295;44,6710913
3451703832;-0,4865748;44,6711961
3451703834;-0,4866866;44,6712251
3451703837;-0,4866404;44,6710113
3452481017;-0,9783679;44,6441621
3452481018;-0,9783632;44,6441946
3452481019;-0,9785721;44,6441579
3452481023;-0,9784458;44,6441166
3452481032;-0,9785445;44,6442523
3452481036;-0,9783171;44,6439897
3454574462;-0,2237821;44,776939
3454586368;-0,2239724;44,7552831
3454612593;-0,2272656;44,7571789
3456170062;-0,185701;44,8145459
3456170065;-0,1857231;44,8145915
3456170201;-0,1980316;44,815424
3456170233;-0,1976848;44,8161847
3456170394;-0,1861892;44,8171809
3462394423;-1,0937144;44,7395714
3463436271;-0,3730804;44,5919146
3467540706;-0,0216034;44,3808853
3467540749;-0,0336888;44,4289181
3471411938;-1,0436086;45,453772
3471490157;-0,5162045;44,6886893
3472668967;-0,2280239;44,4386481
3472677942;-0,2365471;44,4441337
3472679760;-0,2388748;44,4462784
3472679776;-0,2389886;44,4463985
3472682483;-0,239028;44,4460576
3472682484;-0,2391373;44,4460395
3472682485;-0,2388757;44,446191
3472682487;-0,2393344;44,4460943
3472682488;-0,239128;44,4464323
3472733259;-0,223078;44,4365502
3473312868;-0,0346171;44,4620157
3473313314;-0,0664497;44,4806504
3481818422;-0,2693847;44,7139414
3486846957;-0,3710978;44,921877
3486846975;-0,3775354;44,9226443
3486847309;-0,3718904;44,924297
3486983375;-0,3404114;44,9134376
3486983900;-0,3417477;44,914261
3486983901;-0,3377172;44,9142808
3486983907;-0,3423608;44,9146122
3486983921;-0,3441686;44,9158456
3489050763;-0,2188248;44,9339679
3489051328;-0,2092125;44,9402853
3489051350;-0,2091515;44,9403311
3491214950;-0,0349582;44,8628389
3492883324;-0,3472992;45,0884036
3492883325;-0,347096;45,0886254
3493403117;-0,4898894;44,8391754
3496889648;-0,3223607;44,9016929
3500839188;-0,4783045;44,9281137
3501787421;-0,1648594;45,0809525
3501787433;-0,1647483;45,0823966
3501811891;-0,3720075;44,8712793
3501812136;-0,3741775;44,8744507
3501812142;-0,3747485;44,8753084
3501812146;-0,3762119;44,8755571
3501812160;-0,3768438;44,877283
3501819627;-0,3376202;44,8659179
3501819640;-0,340697;44,8673875
3501819656;-0,3506849;44,870102
3502362305;-0,9415015;44,6074276
3502448933;-0,9069562;44,5953722
3502448978;-0,9258554;44,602585
3502449030;-0,9306762;44,6083734
3502449044;-0,92995;44,6089184
3502449116;-0,8509861;44,6553609
3502449123;-0,8487666;44,6567561
3502449131;-0,8468048;44,657598
3502601263;-0,209217;44,5536035
3502601315;-0,2046793;44,5554194
3502601344;-0,1923823;44,5523429
3502645628;-0,0961749;44,2511494
3504447407;-0,3782931;45,0700185
3504447430;-0,3688372;45,0726318
3504447454;-0,3657139;45,0743845
3504447457;-0,3646814;45,0752169
3504463993;-0,3228418;45,0505629
3504464303;-0,3298066;45,0575549
3504464358;-0,3567371;45,0664821
3504472678;-0,3527294;45,0358222
3504475585;-0,3424843;45,0344417
3504475723;-0,3281637;45,0381287
3504483512;-0,3141381;45,0375517
3504483530;-0,3274503;45,0388326
3505309412;-0,0832404;44,8138362
3505309414;-0,064006;44,8140974
3505309521;-0,0545047;44,8390383
3507402319;-0,7053475;44,9817858
3508480641;-0,4782429;44,8080889
3508493369;-1,0862981;44,8842482
3508677249;-0,3254452;44,4388177
3512033766;-0,3523081;44,398931
3512033782;-0,3510876;44,4016618
3512033788;-0,3507488;44,4019969
3512036433;-0,3701287;44,4531042
3516663838;-0,966248;44,6460744
3516663844;-0,6565394;45,1171837
3516663845;-0,6565679;45,117189
3516767196;-0,6505813;44,9121373
3516898807;-0,5055243;44,8527671
3516898808;-0,5084121;44,8529408
3516898824;-0,5056689;44,8533248
3516898826;-0,5044118;44,8533429
3516898827;-0,5060436;44,8533538
3516898830;-0,5057537;44,8533883
3516898842;-0,5042349;44,8535341
3516898845;-0,5042277;44,8536105
3516898853;-0,5044888;44,8537913
3516916209;-0,5378652;44,8462516
3516916211;-0,5385758;44,8464186
3516916213;-0,5377723;44,8465109
3516916216;-0,5377207;44,8466275
3516947992;-0,5108537;44,853714
3516949500;-0,5116551;44,8538209
3516949504;-0,5150602;44,8542821
3516949507;-0,515707;44,8543691
3518142202;-0,5080581;44,8530306
3518142204;-0,5078584;44,8530539
3518142205;-0,5081762;44,8530604
3518142208;-0,5083088;44,8531655
3522102227;-0,6193371;44,8265604
3522195361;-0,7676927;45,0605412
3522335071;-0,9814573;44,6449699
3522401605;-0,9895474;44,6595675
3522457137;-0,4028582;45,1166525
3523532005;-0,6333838;44,8305186
3524181475;-0,8076284;44,5258631
3526629416;-0,2443959;44,5493901
3529309716;-0,6234421;44,7942385
3531535260;-0,5536736;44,8602333
3531637164;-0,0332854;44,8797843
3533814911;-0,4075499;45,0194805
3533814915;-0,4104112;45,0163142
3538869597;-0,35375;45,004721
3538983273;0,0625283;44,7913921
3538983279;0,0642987;44,7845934
3538985510;-0,3859427;44,9744406
3538985514;-0,3794881;44,9813014
3538997039;0,0595627;44,7864558
3538997040;0,0494508;44,7794651
3538997045;0,0576959;44,7858159
3538997071;0,0360457;44,7758713
3538997084;0,0472421;44,7794238
3539034391;-0,19346;44,7213156
3540100632;-0,0423218;44,8833885
3541220537;0,0636624;44,7735104
3542405184;-0,3426885;45,0166518
3542405219;-0,3361301;45,0203956
3542405323;-0,348271;45,0301502
3542405386;-0,3415878;45,0345578
3542405426;-0,3537865;45,0358665
3542405434;-0,3572506;45,0364664
3543788194;-0,3003409;45,0228452
3543788196;-0,299845;45,0229274
3543788199;-0,3001582;45,0230003
3543838977;-0,3250307;45,0189415
3546195608;-0,6391048;44,7930947
3546221746;-0,6459018;44,7931527
3547323452;-0,3634257;45,0104469
3547344008;-0,1582355;44,8750242
3547344111;-0,1587648;44,8749414
3547348217;-0,1587085;44,8752536
3547371293;-0,1591741;44,8598242
3547371312;-0,1585037;44,8748638
3547499026;-0,3099788;45,0346168
3547499092;-0,3153854;45,0399388
3547528355;-0,1825773;44,9093886
3547662103;-0,6498333;44,7911964
3547662106;-0,650406;44,7904551
3547662108;-0,6496762;44,7911122
3547662115;-0,6524516;44,7883298
3548206703;-0,6616217;44,7966578
3548206706;-0,6608217;44,79635
3548321810;-0,3271906;45,0188347
3551227994;-1,0816384;44,9863601
3551242394;-1,0803985;44,9824826
3551316171;-0,2133153;44,4313132
3551318380;-0,2119002;44,4318626
3551319495;-0,2119598;44,4320838
3551320293;-0,213317;44,4322243
3551321438;-0,2116313;44,4327816
3551321444;-0,207304;44,4327793
3551321858;-0,2128842;44,4325423
3551322451;-0,2111226;44,4327044
3551681438;-0,5522301;44,9543802
3554404777;-0,2028178;44,438792
3554404798;-0,188581;44,4407603
3554404799;-0,1934889;44,4410008
3556459634;0,0407171;44,8057924
3556459682;0,0409739;44,8091873
3556460597;0,0395486;44,8114509
3556460794;0,0508124;44,803089
3556666139;-0,6497342;44,7913493
3556704703;-0,3071906;44,9834276
3556704704;-0,3072338;44,9834318
3556704705;-0,3073922;44,9834471
3556704706;-0,3074579;44,9834534
3558038597;-0,2092552;44,4326757
3558038611;-0,2112883;44,4338229
3559356379;-0,0677869;44,8640248
3559356503;-0,0700527;44,8645039
3559404500;-0,0668751;44,863895
3560633903;-0,6367108;44,8242533
3560635514;-0,6496249;44,819852
3560637410;-0,661607;44,8068443
3560863188;-0,4872837;44,671124
3561323056;-0,2208855;44,4127068
3561897096;-0,3771038;45,1111872
3561897099;-0,377217;45,1110128
3561897102;-0,3771016;45,1108781
3561898015;-0,2025026;44,4240937
3561898035;-0,206353;44,4250294
3563468398;0,2228643;44,8387788
3563468494;0,2244182;44,8403427
3568809806;-0,5532469;45,0417236
3568809819;-0,548917;45,0443971
3569322146;-0,6705737;44,7993237
3569552034;-0,6126456;44,8325592
3569943000;-0,306117;44,9528179
3569943002;-0,306199;44,952891
3569943073;-0,3071347;44,955504
3569943077;-0,3066923;44,9640069
3572629079;-0,7620246;45,2237676
3577312586;-0,2126693;44,4117055
3589419056;-0,9820009;45,3432726
3589691442;-0,6318515;44,8035689
3593330361;-0,0521394;44,8596543
3594185431;-0,1469821;44,4957065
3594185432;-0,1474657;44,495804
3594185434;-0,1478228;44,4958783
3594310839;-1,0616079;45,5461214
3594311981;-0,6627975;44,7420012
3594567631;-1,0649853;45,5436625
3595073827;-0,3713737;45,0152694
3595791351;-1,2528515;44,6299517
3595936677;-1,2030876;44,7237587
3595938884;-1,2041327;44,723362
3595941080;-1,2040466;44,7235461
3595941081;-1,2042096;44,7235603
3595941084;-1,2039954;44,7234666
3595941086;-1,2040164;44,7234127
3595941088;-1,2042761;44,7235121
3595941089;-1,2042896;44,7234793
3596937366;-1,1294744;45,5090914
3596944832;-0,6997151;44,8121687
3596963669;-0,6743277;44,800536
3596963670;-0,6740556;44,8004645
3596969955;-0,6697839;44,7993668
3596993067;-1,1347855;45,4830022
3597108161;-0,3733277;44,9671038
3598639325;-0,6823162;44,7948111
3599403907;-0,1125261;44,7787897
3600532556;-0,0909261;44,5840269
3606640021;-0,3598825;44,9610761
3606640028;-0,360975;44,9615203
3606640037;-0,3619955;44,9619838
3606640046;-0,3628729;44,9624298
3606640063;-0,3653968;44,9635509
3606640115;-0,3685436;44,9649687
3606640125;-0,3727372;44,9655534
3606640138;-0,37101;44,9660694
3606640149;-0,3716864;44,9663385
3606640156;-0,372064;44,9665088
3606640301;-0,3728901;44,9669085
3606640337;-0,3753224;44,9679633
3606640341;-0,3764534;44,9685016
3606640366;-0,3824594;44,971187
3608856379;-0,3994106;44,9653544
3608874189;-0,3866208;44,9730457
3609188192;-0,271275;44,9220783
3609188300;-0,2910448;44,9225275
3609188319;-0,2989918;44,9230428
3609188327;-0,3003045;44,9233807
3609188335;-0,3008521;44,9237777
3609316804;-0,2981203;44,9228759
3609317025;-0,3037264;44,9295648
3613479570;-0,3408241;44,957121
3613486205;-0,3326458;44,9481992
3613486207;-0,3303558;44,9495834
3615167810;-0,4892794;44,9017605
3615167827;-0,5183579;44,9031899
3615167835;-0,5177475;44,904654
3620552535;-0,4050813;44,9662774
3622290345;-0,3240566;44,9448699
3622290346;-0,3247608;44,9453376
3622290364;-0,3262244;44,9460556
3622294330;-0,3229264;44,9440333
3623067026;-0,2481088;44,9192046
3623067032;-0,2462585;44,9195912
3623067033;-0,2462895;44,9196472
3623078835;-0,2569965;44,9202141
3623093450;-0,272331;44,9240399
3623231668;-0,2861542;44,9443524
3648606309;-1,0975852;44,7415663
3650763258;-0,7299919;44,71376
3650763259;-0,729781;44,7137904
3650763260;-0,7297542;44,7136397
3650763273;-0,7299701;44,7136326
3650956703;-1,1274475;44,6144692
3654458426;-0,7713381;45,2498478
3654458432;-0,7712151;45,2520565
3654660781;0,0049613;44,9842377
3660902713;-0,3807997;45,0161406
3660902946;-0,3908481;45,0208845
3660902993;-0,3801716;45,0167024
3661356375;-0,6378611;44,8565115
3662136273;-0,6554018;44,8511772
3662228171;-0,6448017;44,8513592
3662271704;-0,5200822;45,107484
3663469868;-0,1497935;44,4983681
3663683647;-0,1854304;44,4060915
3663683662;-0,185107;44,4067846
3663685646;-0,1858625;44,4058257
3664582783;-0,2059114;44,9424978
3664582784;-0,2054901;44,9427693
3666168030;0,2341557;44,825849
3667368328;-0,2130244;44,5420869
3667368334;-0,2207696;44,5430024
3667368422;-0,2244571;44,5508646
3667368527;-0,2078541;44,5531496
3667457978;0,1939594;44,8199024
3667457987;0,1940056;44,8195299
3667775419;-0,5756744;44,7552424
3667777425;-0,5724176;44,7564957
3667777429;-0,5721502;44,7565628
3667777432;-0,5724015;44,7566497
3667777433;-0,5722123;44,7566544
3668192214;-0,8341794;44,6612918
3668194128;-0,8304755;44,6678404
3670650221;0,2278805;44,8423021
3670664001;0,2078566;44,8362141
3671023001;-1,0542106;44,7138321
3671023026;-1,0463088;44,7161595
3672031444;-0,6468431;45,1172737
3674039481;-0,9475788;45,4245641
